artist,text
Manowar," 
I'm a stranger in town and my guns never cold
I'm a gambler so bet on your life
You'll never live to grow old
I deal in lead I won't step aside
Where trouble's waitin well so am I
I live for the fight the thrill of the kill
Paid in gold for the blood I spill
Outlaw outlaw outlaw ride
Into the West a gun by your side
Hell and glory honor and pride
A gun will decide where the outlaws ride
The law of the West was the law of the gun
Shoot and be fast live on the run
Stay alive be fast on the draw
Live by the gun or die by the law
Outlaw outlaw outlaw ride
Into the West a gun by your side
Hell and glory honor and pride
A gun will decide where the outlaws ride
Shot through the heart in the blink of an eye
Buried up on boot hill
Life is cheap when the bounty is high
So be ready to kill
The law of the West was the law of the gun
Shoot and be fast live on the run
Stay alive be fast on the draw
live by the gun or die by the law
Shot of whisky I'll be on my way
Back in the saddle pull on the reins
Spurs to the beast over the hill
Another town one more kill
Outlaw outlaw outlaw ride
Into the West a gun by your side
Hell and glory honor and pride
A gun will decide where the outlaws ride
"
Manowar," 
Raise sails head for the open sea
With sails full of wind-our hearts
Overflowwith belief.
The quest for the grail to England
We sail,with our steel.We
Bring what was lost.If
Lives are the cost,let it be.
Strong she stands-reaching her
Hand.Brave and grant.On English
Ground-we were born.Proudly
We return.-To English shore.
Hail,Hail to England-
Hail,Hail,Hail.
We march from the hills
Down to London Town.-
Join Raise you hand-or hide
When we ride for the crown.
Signs of the hammer and
The black winds blow through
The night.Long was out wait
Our meetings with Fate is tonight.
Strong she stands-reaching her
Hand.Brave and grand.On English
Ground-we were born.Proudly
We return.-To english shore.
Hail, Hail to England-
Hail,Hail,Hail.
Standind tall-one and all-
Light the hall.
Years have passed-I've dreamed
of this day.
As we raise our hands-we
proudly say.
Hail,Hail to England-
Hail,Hail,Hail.
"
Manowar," 
Atop the mountain, where the river of steel flows
Black is the forest, white was the snow.
There as children, how could children know?
One without name or number soon would show.
There stood he, on his chariot made of gold
He did reveal the trinity of secrets old.
A sceptre of iron could mercy bring.
A shield of gold, the Creator and king,
And the great sword of steel.
Sons of destiny shall wield.
Hear Wisdom's voice.
Rise, know the strength that you feel.
Hold in your heart but never reveal.
You were called by the Gods, their powers to wield.
Guard well the secret of steel.
A sceptre of iron could mercy bring.
A shield of gold, the Creator and king,
And the great sword of steel.
Sons of destiny shall wield.
Hear Wisdom's voice.
Rise, know the strength that you feel.
Hold in your heart but never reveal.
You were called by the Gods, their powers to wield.
Guard well the secret of steel.
"
Manowar," 
Mama is having troubles,
It always comes from me
Your daddy's been a drinker
Since nineteen forty-three
They tell you I'm a loser
'Cause I like see 'em breed
But truth is in the mirror
Is one thing never seen
I sing Yeah
Long time ago
You tried to tell me, son
People tried to hold on
I said no no, no no
No, I don't mind them saying
That you should be praying
For me, fast taker
Right here's where I'm staying
Life's a game I play
For keeps, Fast Taker, Bed Breaker, Love Maker
Take it away
Only sixteen
A woman, not a girl
Old enough
For a trip around the world
Pick you up on Friday
When your daddy goes to sleep
Bring you back on Sunday
When he's watching ""Billy Graham"" on T.V.
Oh yeah, he won't see me
Now do it right with music
Then you learn how to abuse it
All night, fast taker
Right here's where I'm staying
Life's a game I play
For peace, Fast Taker, Bed Breaker, Love Maker
Take it away
Mama is having troubles,
It always comes from me
Your daddy's been a drinker
Since nineteen forty-three
They tell you I'm a loser
'Cause I like see 'em breed
But truth is in the mirror
Is one thing never seen
A long time ago
You tried to tell me son
People tried to hold on
I said no no, no no
No I don't mind them saying
That you should be praying
For me, fast taker
Right here's where I'm staying
Life's a game I play
For keeps, Fast Taker, Bed Breaker, Love Maker
Take it away
"
Manowar," 
Voices of Victory
All shout and proclaim
The Kingdom of Glory is mine
The Rays of the will our prophecy filled
I'm the lord of the day and the night
I've nothing to sell but the power of hell
My Armies of fire awaits
I'm here to be paid for the pact that was made
My payment can never be late
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
My Enemies rise and look to the skies
They pray I will never appear
Their Life has no meaning
Awake they are dreaming
They live in a castle of fear
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in my saddle
I live and I'll die by the sword
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
All the days of his life
He walked without fear
All whose lives he touched
Were made better for knowing him
As he returned goodness with good
So too his justice and retribution were unfailing
As my sword is my soul
Then let all who stand before me know
I bring a storm and Magic wind
The Kingdom of the Kings
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in the saddle
I live and I'll die by the sword
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
King of kings!!!
King of kings!!!
King Of Kings!
"
Manowar," 
See the white light
The light within
Be your own disciple
Fan the sparks of will
For all of us waiting
Our kingdom will come
Rays of power shining
Rays of magic fall
On the golden voice that speaks within us all
For all of us waiting
Your kingdom will come
Kingdom Come
Feel the white light
The light within
Yea it burns a fire that drives a man to win
For all of us waiting
Your kingdom will come
Kingdom Come
Words of power
Calling to us all
Holding us together while other kingdoms fall
No longer waiting
Our kingdom has come
Kingdom Come
Kingdom coming
Another kingdom falls
The rightful are waiting
But all are not rightful
Wait and receive the weight of the fall
Kingdom Come
"
Manowar," 
Dreadful Thunder
The storms moving in
And Judgment day is calling
My soul has been healed
By the power of steel
And the sound of glory 
I will send into the ground
All that are found
By the sign of the hammer falling
Yes Heathens will fall
I will strike down them all
Then you will know my calling
Bravery calls my name
In the sound of the wind in the night
My sword will drink blood
And I will fight
Yes I will fight
In the dawn of battle
Dawn of Battle
I will rise up from the chaos
I will rise up from the grave
A brother to the darkness
A master to the slaves
I am the soul descendent
Of the fire and the rage
I was wrought upon the earth
Born to rule and battle wage
By the total domination
Of the world in my command
By the Air and the water
By the Fire and the land
I give no explanation
I was branded by the will
Bringer of Death and Destruction
To all that I now kill
Bravery calls my name
In the sound of the wind in the night
My sword will drink blood
And I will fight
Yes I will fight
In the dawn of battle
Dawn of Battle
I long to be free
So I wait for a sign
I wait for a star
To fall from the sky
From the dust of sleep
A promise to keep
Then all who see shall believe
Deliver into my hand
The sword of the land
Let my journey begin
So all shall understand
That if I fall
I will live again
I will rise up from the chaos
I will rise up from the grave
A brother to the darkness
A master to the slaves
I give no explanation
I was branded by the will
To bring of Death and Destruction
To all that I now kill
Bravery calls my name
In the sound of the wind in the night
My sword will drink blood
And I will fight
Yes I will fight
In the dawn of battle
"
Manowar," 
I surrender my soul
Odin hear my call
One day I'll sit beside your throne
In Valhalla's great hall
Like so many before me
I'll die with honor and pride
The right of the warrior
Forever to fight by your side
Send a sign, raise the sail
Wave a last goodbye
Destiny is calling
Immortality be mine
Call the witch to cast the runes
Weave a magic spell
We who die in battle are born
Not for heaven, not for hell
We are sons of Odin
The fire we burn inside
Is the legacy of warrior kings
Who reign above in the sky
I will lead the charge
My sword into the wind
Sons of Odin fight
To die and live again
Viking ships cross the sea
In cold wind and rain
Sail into the black of night
Magic stars our guiding light
Today the blood of battle
Upon my weapons will never dry
Many I'll send into the ground
Laughing as they die
Place my body on a ship
And burn it on the sea
Let my spirit rise
Valkiries carry me
Take me to Valhalla
Where my brothers wait for me
Fires burn into the sky
My spirit will never die"
Manowar," 
Hands of doom are reaching out to crush all infidels who stray
Time to know the pain, no time to run within
And these hands you see before you will end the light of day
Your ashes will be cast into the wind
Your blood's upon the soil, your body fed to wolves
Not one of you will be left alive
Hear the sound pounding and the army of the night
By the hammer of Thor you now shall die
Tonight we strike, there is thunder in the sky
Together we'll fight, some of us will die
But they'll always remember that we made a stand
And many will die by my hand
High atop the mountain, with hammers in the wind
Lusting for blood and death again
In a flash of lightning strike now the house of death invites you
Body and soul to come within
I see the fear you have inside, you can run but never hide
I will hunt you down and tear you limb from limb
Nothing shall remain, not your memory, your name
It will be as though you never, ever lived"
Manowar," 
Powers of the universe did sire a son...
He was baptized by fire, water, earth, and sky...
From darkness, he rose up in triumph
To ascend the throne of light,
And he alone shall ever be known
As the King of Kings...
I enter this world born under a sign of infinite light,
And there I shall dwell. I now understand...
All that I am shall live in my command...
"
Manowar," 
He broke the laws of the elders
So they plucked out his eye,
Took his land and fortune,
Left him to die
Bound on the shoreline,
Left for the tide,
Sees his life-blood leaving...
Circling lower, the vultures fly
His bones may be broken
But the spirit can't die
And the Gods see his anguish
And give him a sign
From the floor of the ocean
The ship of the lost souls rise
And they take him where no one sleeps while the undead cry,
Where no one sleeps while the undead cry...
And in the world above
The elders sing,
On his land they live...
Let death's bell ring
Narration:
He was met at the gate of Hades
By the Guardian of the Lost Souls,
The Keeper of the Unavenged
And He did say to him:
""Let ye not pass
Abaddon
Return to the world
From whence you came
And seek payment
Not only for thy known anguish
But to vindicate the souls
Of the Unavenged""
And they placed in his hands
A sword
Made for him
Called: Vengeance
Forged in brimstone
And tempered
By the woeful tears of the Unavenged
And to carry him up on his journey
Back to the upper world
They brought forth
Their Demon horse
Called: Black Death
A grim steed
So fiercely might
And black in colour
That he could stand as one: Darkness...
Save from his burning eyes
of crimson fire
And on that night
They rode up from Hell
The pounding of his hooves
Did clap like thunder!
Burning, death, destruction
Raping the daughters and wives
In blood I take my payment
In full with their lives
No one can escape me
On Black Death I ride
When kissed by the sword of Vengeance
Your head lays there by your side
I take the lives of all that I once knew
The torn flesh of a slow death waits for you
Burning, death, destruction
Raping the daughters and wives
In blood I take my payment
In full with their lives
I spare not land or servants
My wake is smoke and flame
I take their wives and daughters
They stand there watching, watching
Hoping to get my life
But when I'm through they know that they must pay
Burning, death, destruction
Raping the daughters and wives
In blood I take my payment
In full with their lives
With their lives
With their lives
With their lives
"
Manowar," 
Voices of Victory
All Shout and proclaim
The Kingdom of Glory is mine
The Raise of the will our  prophecy filled
I'm the lord of the day and the night
Ive nothing to sell but the power of hell
My Armies of fire awaits
I'm here to be paid for the pact that was made
My payment can never be late
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
My Enemies rise and look to the skies
They Pray I will never appear
The Life has no meaning
Awake they are dreaming
They live in a castle of fear
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in my saddle
I live and I'll die by the sword
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
All the days of his live
He walked without fear
All who's lives he touched
Were made better for knowing him
As he returned goodness with good
So true is justice and retribution were un failling
As my sword is my soul
Then let all who stand before me know
I bring a storm and Magic wind
The Kingdom of the Kings..
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in my saddle
I live and I'll die by the sword
King of kings!!!
King of kings!!!
King of...
Of Kings!
"
Manowar," 
- Grandfather, tell me a story!
- Alright, go and get your storybook
- No, no, not one of those, a real story!
- A real story?
- Yes, tell me about when you were a boy.
- Well, then I shall have to take you back with me, a long way in time...
It was my thirteenth year on a cold winter's
day, as I walked through the enchanted forest,
I heard the sound of horses and men at arms,
I felt compelled to walk on and find the place
of these sounds, and when the forest did clear
I was standing on a hill. Before me, (there?)
was a great plain. Upon it, the armies of the
world, standing, waiting. I thought to myself,
for whom or for what are they waiting?
Suddenly a gust of wind came up from the north.
There appeared a lone rider, holding a sword
of steel. Then from the south came another,
bearing a battle ax. From the east came a third,
holding a spiked club. And finally, from the west,
a rider who wielded a great hammer of war.
With them came their soldiers of death, followed
by an army of immortals. They were few in number,
but the look in their eyes told all who beheld
them that they would leave this day only in
victory or death. And there was a great silence...
My heart began to pound, storm clouds filled
the sky with darkness, rain came, and the four
winds blew with such anger that I held fast to
a tree. I watched the four riders raise their
weapons into the air. Without warning, screaming
their war cry. They led the attack, down to
the battle they rode. They met the armies of
the world with a mighty clash! I could feel
the ground shake, the earth drank much blood
that day! Each of the four, was unto himself,
a whirlwind of doom!!!!!!!!!!
When the smoke did clear, many thousands
were dead. There was much blood and gore.
Their bodies lay broken and scattered across
the battlefield, like brown leaves blown by
the wind. And I saw the four ride together
to the top of the hill, while below them the
soldiers of death assembled, all those who
would now swear allegiance to them. And the
four spoke the words of the warriors prayer...
Gods of war I call You. My sword is by my side.
I seek a life of honor, free from all false pride.
I will crack the whip with a bold mighty hail.
Cover me with death if I should ever fail.
Glory, Majesty, Unity
Hail, Hail, Hail
And as I stood and looked on, I heard the
armies of the world hail them without end, and
their voices of victory carried long and far
throughout the land!
- Well that's it. Did you like the story?
- Yeah, it was great!
- Oh Good, I'm glad. Now off to bed with you.
- Grandfather?
- Yes?
- Who were those four men?
- Who were they? They were the Metal Kings!!!!!!
"
Manowar," 
When you see me comin' flying down the road
You know I ain't afraid to lay it down
Yea got me some leather. Leather is my skin
Black'n'chrome flashin' through the town.
Some call me the WARLORD 'cause I'm a god-damn
bad machine, young'n'hungry, not too proud'n'mean
Ride, ride, ride, I'm the WARLORD of the road,
Riding, riding, riding, ain't never growin' old.
Take what I want and I go where I please
Got the world right by the balls. This world ain't
big enough to keep me down. Yea we're livin'
in a sick world. The man on the T.V. said we
got lotsa trouble overseas, well what the hell
do I care? Think they care about me?
Stop sending money send'em all a bomb.
Ride, ride, ride, I'm the WARLORD of the road,
Ridin', ridin', ridin', ain't never growin' old.
Born to live in the fast lane on a chopped up
Harley-D, smell that oil and high test gasoline.
Never got a shortage of girls to share my seat.
Well they all want to know what people say is true,
You know, get a biker started 'n he'll drive all
damn night. Well hold on honey 'cause this ride's for a ride.
Ride, ride, ride, ride, ride, ride, ride
I'm the WARLORD of the road.
Ridin', ridin', ridin', ain't never growin' old.
"
Manowar," 
I taste your blood as it showers from my blade
I eat your heart, from evil it was made
With heart filled hatred black blood runs through my veins.
I take your powers to the ancient ones who reign
I conquer evil, let evil know my name
Come forth ye wicked, know the gruesome pain
I am the omen, the one that cannot die
I am the flame, hatred burns inside.
My strength is hatred, torment and pain, HATRED, HATRED
With heart filled hatred black blood runs through my veins.
I crush your bones, I kill your face
I rip your flesh, I end the chase
You meet with terror, you draw the ace
I rule the world the rats that race.
My strength is hatred, torment and pain, HATRED, HATRED
With heart filled hatred black blood runs through my veins.
HATRED
"
Manowar," 
Brothers one and all fight hear the call
Here we ride death is all we bring
Brothers onwards sail, immortal victory hail
Into glory ride by the blood of kings
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Honor calls the brave of righteous will be saved
All the rest shall die their blood will be our ride
Thunderstrike blood shall rain
Bone will break with fearsome pain
When black arrows fly the end will shake the sky
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Fly into the sun on golden wings
Recall thy pledge we sons of kings
The final sunrise eternity into thy hands
My sword and soul all that I am all that I feel
Now is the time return to the kingdom of Steel
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
The war had been raging and ravaging for four years
Leaving millions of casualties from all sides
In the trenches of the frontlines, people have asked the question
What is the price of peace?
How...Holy Diver
You've been down too long in the midnight sea
Oh what's becoming of me?
Ride the tiger
You can see his stripes but you know he's clean
Oh don't you see what I mean?

Gotta get away
Holy...Benedictus
Et Affectus
Benedictus
Halleluja

Warfare, pain and murder
in Golgatha we stand
for the last rite of heaven
the seventh sacrament

Born of blood and fire
and blessed by midnight's hand
in...""O God of Earth and altar
Bow down and hear our cry
Our earthly rulers falter
Our people drift and die
The walls of gold entomb us
The swords of scorn divide
Take not thy thunder from us
Take away...He had enough
He couldn't take anymore
He'd found a place
In his mind and slammed the door
No matter how they tried
They couldn't understand
They washed and dressed him
Fed him by hand

Yeah! I've..."
Manowar," 
I don't know
Well, there's no charge for the haircut
And the bullets come free
My Uncle Sam sent a letter, said:
He's got a mission for me
Now I'm a ranger, not a stranger
And I live in Saigon
We've got a team of special forces
And we deliver napalm
But if they tell you that I've lost my mind
Baby it's not gone just a little hard to find
By the time this letter gets home
I'd be gone, gone, yeah gone
And if they tell you that I'm M.I.A.
Think a little less about me each day
'Cause if I ever get back
I'll be shell shocked, whoa
Shell shocked, yeah
Feels funny riding in my car
Used to drive a tank and shoot a B.A.R.
I know I'm home
But I feel gone, gone, yeah gone
Now it's over and the homeland's safe
Got a purple heart to show the world I'm brave
The businessmen sat at home
Well I got shell shocked, whoa
Shell shocked, whoa
Shell shock
Shell shock
Shell shock
"
Manowar,"
I see my chariot run to your ships
I'll drive you back to the sea
You came here for gold
The wall will not hold
This day was promised to me
The gods are my shield
My fate has been sealed
Lightning and javelins fly
Soon many will fall
We are storming the wall
Stones fall snow from the sky
We will pay with our glory
In the fire of battle
Zeus today is mine
Killing all my way
Like sheep and like cattle
Smashing skulls of all who defy
I spare not the hammer
I spare not the sword
This day will ring with my name
None have to chase me
Let he who will face me
Kill me or die by the sword
Oh friend of mine, how to say goodbye
This was your time, but the armor you wore
Was mine, I will not rest
Until Hector's blood is spilled
His bones will all be broken
Dragged across the field
This dear friend is how we'll say goodbye
Until we meet in the sky
Here is inside the walls Troy, the gods weigh my fate
From this day do I abstain, to a memory of hate
To pay for all the blood that spilled
The many thousands I did kill,
No walls can contain the gods' almighty will
I hear the silent voices I cannot hide
The gods leaves no choices so we all must die
Oh Achilles let thy arrows fly.
Into the wind, where eagles cross the sky
Today my mortal blood will mix with sand
It was foretold I will die by thy hand
Into Hades my soul descend
Cowards in the grip of fear, no valour to uphold
Cut into the earth, with honor long been sold
For all shall come to know me
As they fall unto their knees
Zeus the Thunderer, control my destiny
When the cards of life were dealt,
My hand a ruthless fate
To avenge, and bringeth fury, Hector feel my hate
A bloodbath was born to bring, by birth I'm an assassin
To cut the cord of life and beath,
Ties to earth unfasten
Blood and fire death and hate, your body I will desecrate
Dogs and vultures eat your flesh the hall of Hades waits
Kill...
Hector's blood lies on the battlefield
His body lies on the battlefield
His body's mangled wounds,
The gods who once protected him are now his gods of doom,
Like a tower standing tall, steadfest in direction
I fall upon you bringing death, the gods give no protection
Coward in the grip of fear, no valour to uphold
Cut into the earth, with honor long been sold
For all shall come to know me, as they fall ino their knees
Zeus the Thunderer, control my destiny
Blood and fire death and hate, you body I will desecrate
Dogs and vultures eat your flesh the hall of Hades waits
Die, die, die...
The oath of the gods, this day was fulfilled
In the heat of the battle, Hector was killed
See him Patroclus, down in the dust
Rejoice in his death my symbol of trust
A dozen highborn youths, have been killed
Cutting their throats their blood was all spilled
Their bodies set at the fool of your fire
With oxen, sheep and two of your hounds
Your funeral pyre high off the ground
Hector's body dragged three times around
I will carry the torch to your funeral pyre
I will ask of the wind to send high your fire
Hector's blood will not be washed from my body until your body is burned
A prophecy spoken a promice fulfilled
More blood will be spilled, more will be killed.
"
Manowar," 
We belong to the world we belong to the wind
We are the spirit of the competition's end
Turning hours into days burning muscles feel the pain
The heart and soul of discipline my friends
We are sending you a challenge it's very clear
We came to win that is why we are here
Demanding to be tested, tested by the best
Not to be forgotten like all the rest
The time has come all the training done
The muscle and the blood will come to pay
Let the game begin hear the starting gun
Play from the heart today we will overcome
When the game is over all the counting's done
We were born to win number 1
Today is the day all the training through
We have come for the number one not the number two
Let the contest begin play hard fight to win
Immortality victory and fame
The time has come all the training done
The muscle and the blood will come to pay
Let the game begin hear the starting gun
Play from the heart today we will overcome
When the game is over all the counting's done
We were born to win number 1
Today is the day all the training through
We have come for the number one not the number two
Let the contest begin play hard fight to win
Immortality victory and fame
Let the game begin hear the starting gun
Play from the heart today we will overcome
When the game is over all the counting's done
We were born to win number 1
"
Manowar," 
The north star always guides me
When winter skies are gray
And I wait for the sun when all ate one
I shall not betray
Calling at me
I'm waiting when all are led astray
Carry On my sons forever
Carry On when I am gone
Carry On for when the day is long
Forever Carry On
For as long as we together
Then forever Carry On
Darkness all around us
We don't close our eyes
No one's gonna ground us
We were born to fly
Comin' at us no stopping
Born to amplify
Carry On my sons forever
Carry On when I am gone
Carry On for when the day is long
Forever Carry On
For as long as we together
Then forever Carry On
Yea, be my brother
Fight to stay alive
All the world can't change us
With all their burned-out jive
Come get us now we're waiting
We won't ride and hide
Carry On my sons forever
Carry On when I am gone
Carry On for when the day is long
Forever Carry On
For as long as we together
Then forever Carry On
Now we're all together
Let's sing a fighting song
One hundred thousand riders
We can't all be wrong
Comin' at us no stopping
Always Carry On
Carry On my sons forever
Carry On when I am gone
Carry On for when the day is long
Forever Carry On
For as long as we together
Then forever Carry On
"
Manowar," 
He is descended from giants. His father Loki
God of fire, is the sworn blood brother to
Odin himself. He rides across land, sea and air
From the land of the living, to the land of
The dead. This eight legged steed crosses eight
Points of the compass, from eight directions
Into eight dimensions. He is bringer of the
Valiant dead from the battlefield to Valhalla
Carry we who die in battle
Over land and sea
Across the rainbow bridge to Valhalla
Odin's waiting for me
He was born of giants
His icy coat is grey
At night he rides into the world of death
The living by day
One day on his back I shall ride
From the battlefield into the sky
Borne by Valkyries we valiant dead
Into the hall of heroes shall be led
Ride down from Asgard
To the battlefield
Bringer of the valiant dead
Who died but never yielded
Carry we who die in battle
Over land and sea
Across the rainbow bridge to Valhalla
Odin's waiting for me
Faster then the fastest horse alive
The living son of fire rides
From the halls of Asgard across the sky
To the world of gods and men
Eight legs and magic runes
Carved upon his teeth
Thunder and lightning
Sound beneath his feet
On his back the war god Odin rides
Sword and magic spear held high
Ride down from Asgard
To the battlefield
Bringer of the valiant dead
Who died but never yielded
Carry we who die in battle
Over land and sea
Across the rainbow bridge to Valhalla
Odin's waiting for me
"
Manowar," 
If I Should Return
With My Body On My Shield
Tell My Son I Chose To Die Than Yield
Though My Life May Soon Be Gone
I Hope You'll Carry On
Remember Me As One Who Would Not Kneel
Fight With Blood
Fight With Steel
Die With Honor
Never Yield
Fearless Hearts
Filled With Pride
Into Glory We Shall Ride
Into Glory We Shall Ride
I Am Driven On In The Face Of All Despair
Trust In Steel You Will Find Me There
A Sinner's Fate Awaits Me
But My Vision Guides Me On
I Will Not Stray
From The Path I'm Set Upon
I'll Fight With Blood
Fight With Steel
Die With Honor
Never Yield
Fearless Hearts
Filled With Pride
Into Glory We Shall Ride
Into Glory We Shall Ride
If I Do Not Return
Bring My Body On My Shield
Tell My Son I Chose To Die
I Chose To Die Than Yield
Fight With Blood
Fight With Steel
Die With Honor
Never Yield
Fearless Hearts
Filled With Pride
Into Glory We Shall Ride
Fight With Blood
Fight With Steel
Die With Honor
Never Yield
Fearless Hearts
Filled With Pride
Into Glory We Shall Ride
Fight With Blood
Fight With Steel
Die With Honor
Never Yield
Fearless Hearts
Filled With Pride
Into Glory We Shall Ride
I'll Die Fighting With My Brothers Side By Side
"
Manowar," 
Ridin' on two wheels
Chains hooked on my heels
Sittin' in leather...
Ridin' on steel
Put my shades on
Hair blows in the wind
I give some square the finger
Now he won't look again, no he won't
Now, you were sittin' home
And I got sent to Nam
I went to the big house
You just worked a job
Hear me calling
Can't you hear my death tone
Hear me calling
Can't you hear my death tone
Hear me ride
On into the night
Pull along side
If you're looking for a fight, hey
My social workers
Got me on a chain
Keeps me out of jail
So the paper prints his name, yes it does, and he likes it
Unemployment checks
Run out next week
It won't be very long
'Til I'm back on the streets again
Now, you were sittin' home
And I was sent to Nam
I went to the big house
You just worked a job
Hear me calling
Can't you hear my death tone
Hear me calling
Can't you hear my death tone
Hear me ride
On into the night
Pull along side
If you're looking for a fight, hey
Hey
Yeah
Death tone
Death tone
Gonna ride on my death tone
Yes I am
I'm gonna ride on you baby
Oh
"
Manowar," 
""Powers of the Universe did sire a Son
He was baptized by Fire Water Earth and Sky
From darkness he rose up in Triumph
To ascend the Throne of Light
And He Alone shall forever be known
As the King of Kings""
I entered this World born under a sign of Infinite Light
And here I shall dwell
I now understand all that I am
Shall live in Thy command!
"
Manowar," 
In the hall of the slain
Valkyries and heroes attend me
Ravens and wolves at my side
Forever they did befriend me
I paid an eye for a drink of mead
And was given wisdom supreme
Granted to me the secrets
Of magic, of life and death
Ah.. Speared hung upside down
Nine days and nights no food nor mead
The will to be a sacrifice
Of myself unto myself
Wisdom and rhyme
Sorcery, death living inside me
Of life and death I am king
For both do I bring by sword and spear and ring
Raise thy weapons on this day
Ye shall not die alone
Fight and die let Valkyries fly
For they shall take thee home
I promise thee that on this night
Ye shall be by my side
Asgard's halls await with hero's
Brothers that have died
For thee we wait at Asgard's gates
Come join us by our side
Valhalla waits so choose thy fate
For all of us must die!
"
Manowar," 
Here to the blaze
I wander
Through this black night
I ponder
The edge of our mighty swords
Did clash
Fallen by our axes
Helmets smashed
Glory and fame
Blood is our name
Souls full of thunder
Hearts of steel
Killers of men
Of warriors friend
Sworn to avenge our fallen brothers
To the end...
One day too
I may fall
I will enter Odin's Hall
I will die sword in hand
My name and my deeds will
Scorch the land
Glory and fame!
Blood is our name..
Soul full of thunder!!
Hearts of steel
Killers of men!
Of warriors friend
Sworn to avenge our fallen brothers
Sons of the gods
today we shall die
Open Valhalla's door
Let the battle begin
with swords in the wind
Hail Gods of War
Sons of Odin we four..!!
By the hammer of Thor!
Ride down from the sky....
Another is born
Another shall fall
This day men will die!!!!
Glory and fame
Blood is our name
Souls full of thunder
Hearts of steel
Killers of men
Of warriors friend
Sworn to avenge our fallen brothers
Sons of the gods today we shall die
Open Valhalla's door
Let the battle begin with swords in the wind
Hail Gods of War
Sons of the gods today we shall die
Open Valhalla's door
Let the battle begin with swords in the wind
Hail Gods of War
Let the battle begin with swords in the wind
Hail
Gods
of War!!!
...Onward into the heart of battle
Fought the sons of Odin
Outnumbered many times
Still
they fought on
Blood poured fourth from their wounds
Deep into the earth
Vultures waited for the broken shells
That once were bodies
But Odin alone would choose the day
They would enter Valhalla
And in their hour of need
He sent forth unto them The Berserker Rage
Now gods and men
They rose up from the ground
Screaming like wild animals
Such is the gift of absolute power
No blade or weapon would harm them
They killed them and horses alike
And all who stood before them died that day
Hail Gods Of War!!!!!
"
Manowar," 
Blood and thunder mix with rain
Into the kingdom of darkness again
Lightning flash and body in flame
All shall kneel at the sound of my name
My path is set, I live with no regret
I'm sworn to kill, never to forget
No road back, I never will return
Into the fire of hell I will burn
And die, die, die into the house of death
And die, die, die into the fire of hell
Army of the heavens, my army waits in hell
To battle on the earth, for all the souls who fell
I will not go onto my death alone
Seven gates to pass until I reach my home
Across the bridge of death, beyond the gates of light
Into the heart of darkness, into the black of night
Into the darkness I command my soul
Never shall I repent, never shall I be saved
I go into the house of death
Before my last breath my enemies all shall die
Die, die, die into the house of death
Die, die, die into the fire of hell
"
Manowar," 
This fucking hot here Sao Paolo!
The Brasilian fans kickin Fuckin Ass!
Fuckin true Manofans.
Argentina!
We pleasure to be here in Buenos Aires.
Buenos Aires.
Some crazy Fucking people tonight in Rio!
This is one hell of a Fucking audience!
Standing right there with the big tits. How are you?
This is our first time in Brazil.
In the Czech Fucking Repubilc.
The fabully Heavy Metal in Italy.
And we will reaturn again to tell all of these fucking bastards FUCK YOU!
Switzerland.
We came to Zurich tonight with the understanding that the sound police did
want us to play.
...
Then we want Manowar to play now!
In hungry motherfucker in pruther past.
Tonight Manowar records Live in Portugal.
The very special city of Bastards.
Are you cray motherfuckers in Halle?!?
Germany tonight.
We are recording a Live album in the Philipshalle.
Pass off!
You know that the Fans mean everything to Us!
And now you are report in the fire of truth Heavy Metal.
Auf hector scheisse.
Spain. Hola.
Last night in the tour here in the Leipzig.
Nobody can stop the Heavy Metal Fans.
We will return KILL!!!
The guard people here who don't like Manowar. (Peoples FUCK YOU!)
"
